file,access_modify,final_modify,annotation_modify,param_modify,import_extensive,parent_class_modify,parent_interface_modify,class_body_modify,inner_extensive_class,class_var_extensive,class_var_modify,method_body_modify,method_extensive,method_var_extensive,method_var_modify,Move Class,Rename Class,Move And Rename Class,Move Method,Rename Method,Move And Rename Method,Extract Method,Extract And Move Method,Rename Parameter,Add Parameter,Remove Parameter
core/java/android/view/InsetsAnimationControlCallbacks.java,,,,1,,,,1,,,,1,,,,,,,,,,,,1,,
core/java/android/view/InsetsAnimationControlImpl.java,1,,,,,,1,1,,,1,1,1,,,,,,,,,,,,,
core/java/android/view/InsetsAnimationThreadControlRunner.java,,,,1,,,,2,,,1,1,,,,,,,,,,,,,,
core/java/android/view/InsetsController.java,,4,,2,,,,3,,4,3,13,1,2,3,,,,,3,,,,2,,
core/java/android/view/InsetsSourceControl.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
core/java/android/view/InsetsState.java,,,,,,,,1,,,,2,,,,,,,,,,,,,,
core/java/android/view/MotionEvent.java,,,,,,,,2,,2,,5,,,,,,,,,,,,,,
core/java/android/view/RemoteAnimationAdapter.java,,,,,,,,1,,1,,2,2,,,,,,,,,,,,,
core/java/android/view/RemoteAnimationTarget.java,,,,2,,,,1,,2,,5,,,,,,,,,,,,,2,
core/java/android/view/RoundedCorners.java,,,,2,2,,,1,,,,2,7,,3,,,,,,,,,,2,
core/java/android/view/Surface.java,,,,,1,,,1,,,,,1,,,,,,,,,,,,,
core/java/android/view/SurfaceControlViewHost.java,,,,1,,,,1,,,,2,1,,,,,,,,,1,,,,
core/java/android/view/SurfaceView.java,2,,,5,,,,3,,,2,14,6,4,3,,,,,,,3,,,1,
core/java/android/view/translation/UiTranslationController.java,,,,,,,,1,,,,3,,2,,,,,,,,,,,,
core/java/android/view/View.java,,,,,,,,6,,2,,64,4,6,3,,,,,,,,,,,
core/java/android/view/ViewConfiguration.java,,,,,,,,1,,,,1,,1,,,,,,,,,,,,
core/java/android/view/ViewGroup.java,,,,,,,,1,,,,1,,,2,,,,,,,,,,,
core/java/android/view/ViewParent.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/view/ViewRootImpl.java,1,,,1,1,,,3,,8,,32,8,10,3,,,,,2,,,,,,
core/java/android/view/ViewRootInsetsControllerHost.java,,,,1,,,,1,,,,1,,,,,,,,1,,,,1,,
core/java/android/view/WindowInfo.java,,,,,1,,,1,,1,,5,,,,,,,,,,,,,,
core/java/android/view/WindowlessWindowManager.java,,,,3,,,,1,,,,3,1,,,,,,,1,,,,3,,
core/java/android/view/WindowManager.java,,,,,1,,,2,,11,1,5,2,1,1,,,,,,,,,,,
core/java/android/view/WindowManagerGlobal.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
core/java/android/view/WindowManagerImpl.java,,,,,5,,,1,,,,3,1,,,,,,,,,,,,,
core/java/android/view/WindowManagerPolicyConstants.java,,,,,,,,1,,9,,,,,,,,,,,,,,,,
core/java/android/webkit/UserPackage.java,,,,,,,,1,,,1,,,,,,,,,,,,,,,
core/java/android/webkit/WebChromeClient.java,,,,,,,,1,,,,1,,,,,,,,,,,,,,
core/java/android/widget/AbsListView.java,,,,,1,,,5,,7,,18,2,2,,,,,,,,,,,,
core/java/android/widget/OverScroller.java,,,,,2,,,2,,1,,11,,1,1,,,,,,,,,,,
core/java/android/widget/RemoteViews.java,3,,,8,1,,,8,2,3,2,29,15,3,4,,,,,1,,4,,1,2,2
core/java/android/widget/RemoteViewsAdapter.java,,,,,,,,2,,,,1,,,,,,,,1,,,,,,
core/java/android/widget/Scroller.java,,,,,,,,1,,1,,1,,,,,,,,,,,,,,
core/java/android/widget/TextViewTranslationCallback.java,,,,,,,,1,,1,,3,1,,,,,,,,,,,,,
core/java/android/window/DisplayAreaInfo.java,,,,,1,,,1,,1,,2,,,,,,,,,,,,,,
core/java/android/window/DisplayAreaOrganizer.java,,,1,,,,,1,,1,,1,,,,,,,,,,,,,,
core/java/android/window/PictureInPictureSurfaceTransaction.java,1,,,,1,,,1,1,3,1,7,2,,,,,,,,,,,,,
core/java/android/window/SizeConfigurationBuckets.java,1,,,1,1,,,1,,2,,8,5,6,,,,,,,,,,,1,
core/java/android/window/SplashScreen.java,,,,,,,,1,,1,,1,,,,,,,,,,,,,,
core/java/android/window/SplashScreenView.java,1,,,,4,,,3,,1,,5,4,,,,,,,1,,,,,,
core/java/android/window/StartingWindowInfo.java,,,,,1,,,1,,2,,2,,,,,,,,,,,,,,
core/java/android/window/TaskOrganizer.java,,,1,2,,,,2,,,1,4,,,,,,,,,,,,,1,1
core/java/android/window/TaskSnapshot.java,,,,1,,,,2,,2,,5,2,,,,,,,,,,,,1,
core/java/android/window/TransitionFilter.java,,,1,,3,,,2,,10,1,9,2,1,,,,,,,,,,,,
core/java/android/window/TransitionInfo.java,,,3,,17,,,2,1,6,3,10,7,,,,,,,,,,,,,
core/java/android/window/TransitionRequestInfo.java,,,,,,,,1,,,1,6,,,1,,,,,,,,,,,
core/java/android/window/WindowContainerTransaction.java,,6,,4,2,,,2,2,14,6,18,19,2,,,,,,,,1,,,3,
core/java/android/window/WindowContext.java,,,,,1,,1,1,,,2,2,2,,,,,,,,,,,,,
core/java/android/window/WindowContextController.java,,,,,,,,1,,,,3,,,,,,,,,,,,,,
core/java/android/window/WindowOrganizer.java,,,1,,1,,,1,,,,3,2,,,,,,,,,,,,,
core/java/android/window/WindowProviderService.java,,1,1,1,,,1,1,,2,,4,4,1,,,,,,,,1,,,,
core/java/android/window/WindowTokenClient.java,,,,1,11,,,1,,6,,7,6,,2,,,,,,,1,3,,,
core/java/com/android/ims/internal/uce/common/CapInfo.java,,,,,,,,1,,,30,66,,,4,,,,,,,,,,,
core/java/com/android/internal/accessibility/dialog/AccessibilityShortcutChooserActivity.java,,,,,,,,1,,1,,2,1,1,,,,,,,,,,,,
core/java/com/android/internal/accessibility/util/AccessibilityStatsLogUtils.java,,,,,1,,,1,,,,2,1,,,,,,,1,,,,,,
core/java/com/android/internal/app/ChooserActivity.java,,,,,,,,2,,1,,12,,1,2,,,,,,,,,,,
core/java/com/android/internal/app/LocalePickerWithRegion.java,,,,,,,,1,,,,,1,,,,,,,,,,,,,
